id,plan,area,age,premium
5540,p05,r41,40,410.00
5541,p05,r41,41,418.00
5542,p05,r41,42,425.00
5543,p05,r41,43,435.00
5544,p05,r41,44,448.00
5545,p05,r41,45,463.00
5546,p05,r41,46,481.00
5547,p05,r41,47,501.00
5548,p05,r41,48,525.00
5549,p05,r41,49,547.00
5550,p05,r41,50,573.00
5551,p05,r41,51,598.00
5552,p05,r41,52,626.00
5553,p05,r41,53,655.00
5554,p05,r41,54,685.00
5555,p05,r41,55,715.00
5556,p05,r41,56,749.00
5557,p05,r41,57,782.00
5558,p05,r41,58,818.00
5559,p05,r41,59,835.00
5560,p05,r41,60,871.00
5561,p05,r41,61,902.00
5562,p05,r41,62,922.00
5563,p05,r41,63,947.00
5564,p05,r41,64,959.00
5565,p05,r41,65,959.00
5566,p05,r43,20,190.00
5567,p05,r43,21,299.00
5568,p05,r43,22,299.00
5569,p05,r43,23,299.00
5570,p05,r43,24,299.00
5571,p05,r43,25,300.00
5572,p05,r43,26,306.00
5573,p05,r43,27,313.00
5574,p05,r43,28,325
5575,p05,r43,29,334
5576,p05,r43,30,339.00
5577,p05,r43,31,346.00
5578,p05,r43,32,353.00
5579,p05,r43,33,358.00
5580,p05,r43,34,363.00
5581,p05,r43,35,365.00
5582,p05,r43,36,367.00
5583,p05,r43,37,370.00
5584,p05,r43,38,372.00
5585,p05,r43,39,377.00
5586,p05,r43,40,382.00
5587,p05,r43,41,389.00
5588,p05,r43,42,396.00
5589,p05,r43,43,405.00
5590,p05,r43,44,417.00
5591,p05,r43,45,431.00
5592,p05,r43,46,448.00
5593,p05,r43,47,467.00
5594,p05,r43,48,489.00
5595,p05,r43,49,510.00
5596,p05,r43,50,534.00
5597,p05,r43,51,557.00
5598,p05,r43,52,583.00
5599,p05,r43,53,610.00
5600,p05,r43,54,638.00
5601,p05,r43,55,666.00
5602,p05,r43,56,697.00
5603,p05,r43,57,728.00
5604,p05,r43,58,761.00
5605,p05,r43,59,778.00
5606,p05,r43,60,811.00
5607,p05,r43,61,840.00
5608,p05,r43,62,858.00
5609,p05,r43,63,882.00
5610,p05,r43,64,893.00
5611,p05,r43,65,893.00
5612,p05,r48,20,196.00
5613,p05,r48,21,309.00
5614,p05,r48,22,309.00
5615,p05,r48,23,309.00
5616,p05,r48,24,309.00
5617,p05,r48,25,310.00
5618,p05,r48,26,317.00
5619,p05,r48,27,324.00
5620,p05,r48,28,336.00
5621,p05,r48,29,346.00
5622,p05,r48,30,351.00
5623,p05,r48,31,358.00
5624,p05,r48,32,366.00
5625,p05,r48,33,370.00
5626,p05,r48,34,375.00
5627,p05,r48,35,378.00
5628,p05,r48,36,380.00
5629,p05,r48,37,383.00
5630,p05,r48,38,385.00
5631,p05,r48,39,390.00
5632,p05,r48,40,395.00
5633,p05,r48,41,403.00
5634,p05,r48,42,410.00
5635,p05,r48,43,420.00
5636,p05,r48,44,432.00
5637,p05,r48,45,447.00
5638,p05,r48,46,464.00
5639,p05,r48,47,483.00
5640,p05,r48,48,506.00
5641,p05,r48,49,528.00
5642,p05,r48,50,552.00
5643,p05,r48,51,577.00
5644,p05,r48,52,604.00
5645,p05,r48,53,631.00
5646,p05,r48,54,660.00
5647,p05,r48,55,690.00
5648,p05,r48,56,721.00
5649,p05,r48,57,754.00
5650,p05,r48,58,788.00
5651,p05,r48,59,805.00
5652,p05,r48,60,839.00
5653,p05,r48,61,869.00
5654,p05,r48,62,888.00
5655,p05,r48,63,913.00
5656,p05,r48,64,925.00
5657,p05,r48,65,925.00
5658,p05,r49,20,196.00
5659,p05,r49,21,309.00
5660,p05,r49,22,309.00
5661,p05,r49,23,309.00
5662,p05,r49,24,309.00
5663,p05,r49,25,310.00
5664,p05,r49,26,317.00
5665,p05,r49,27,324.00
5666,p05,r49,28,336.00
5667,p05,r49,29,346.00
5668,p05,r49,30,351.00
5669,p05,r49,31,358.00
5670,p05,r49,32,366.00
5671,p05,r49,33,370.00
5672,p05,r49,34,375.00
5673,p05,r49,35,378.00
5674,p05,r49,36,380.00
5675,p05,r49,37,383.00
5676,p05,r49,38,385.00
5677,p05,r49,39,390.00
5678,p05,r49,40,395.00
5679,p05,r49,41,403.00
5680,p05,r49,42,410.00
5681,p05,r49,43,420.00
5682,p05,r49,44,432.00
5683,p05,r49,45,447.00
5684,p05,r49,46,464.00
5685,p05,r49,47,483.00
5686,p05,r49,48,506.00
5687,p05,r49,49,528.00
5688,p05,r49,50,552.00
5689,p05,r49,51,577.00
5690,p05,r49,52,604.00
5691,p05,r49,53,631.00
5692,p05,r49,54,660.00
5693,p05,r49,55,690.00
5694,p05,r49,56,721.00
5695,p05,r49,57,754.00
5696,p05,r49,58,788.00
5697,p05,r49,59,805.00
5698,p05,r49,60,839.00
5699,p05,r49,61,869.00
5700,p05,r49,62,888.00
5701,p05,r49,63,913.00
5702,p05,r49,64,925.00
5703,p05,r49,65,925.00
5704,p05,r05,20,180.00
5705,p05,r05,21,284.00
5706,p05,r05,22,284.00
5707,p05,r05,23,284.00
5708,p05,r05,24,284.00
5709,p05,r05,25,285.00
5710,p05,r05,26,290.00
5711,p05,r05,27,297.00
5712,p05,r05,28,308.00
5713,p05,r05,29,317.00
5714,p05,r05,30,322.00
5715,p05,r05,31,329.00
5716,p05,r05,32,336.00
5717,p05,r05,33,340.00
5718,p05,r05,34,344.00
5719,p05,r05,35,347.00
5720,p05,r05,36,349.00
5721,p05,r05,37,351.00
5722,p05,r05,38,353.00
5723,p05,r05,39,358.00
5724,p05,r05,40,363.00
5725,p05,r05,41,369.00
5726,p05,r05,42,376.00
5727,p05,r05,43,385.00
5728,p05,r05,44,396.00
5729,p05,r05,45,410.00
5730,p05,r05,46,426.00
5731,p05,r05,47,443.00
5732,p05,r05,48,464.00
5733,p05,r05,49,484.00
5734,p05,r05,50,507.00
5735,p05,r05,51,529.00
5736,p05,r05,52,554.00
5737,p05,r05,53,579.00
5738,p05,r05,54,606.00
5739,p05,r05,55,633.00
5740,p05,r05,56,662.00
5741,p05,r05,57,691.00
5742,p05,r05,58,723.00
5743,p05,r05,59,738.00
5744,p05,r05,60,770.00
5745,p05,r05,61,797.00
5746,p05,r05,62,815.00
5747,p05,r05,63,837.00
5748,p05,r05,64,848.00
5749,p05,r05,65,848.00
5750,p05,r50,20,184.00
5751,p05,r50,21,289.00
5752,p05,r50,22,289.00
5753,p05,r50,23,289.00
5754,p05,r50,24,289.00
5755,p05,r50,25,291.00
5756,p05,r50,26,296.00
5757,p05,r50,27,303.00
5758,p05,r50,28,315.00
5759,p05,r50,29,324.00
5760,p05,r50,30,329.00
5761,p05,r50,31,336.00
5762,p05,r50,32,342.00
5763,p05,r50,33,347.00
5764,p05,r50,34,351.00
5765,p05,r50,35,354.00
5766,p05,r50,36,356.00
5767,p05,r50,37,358.00
5768,p05,r50,38,361.00
5769,p05,r50,39,365.00
5770,p05,r50,40,370.00
5771,p05,r50,41,377.00
5772,p05,r50,42,384.00
5773,p05,r50,43,393.00
5774,p05,r50,44,404.00
5775,p05,r50,45,418.00
5776,p05,r50,46,434.00
5777,p05,r50,47,452.00
5778,p05,r50,48,473.00
5779,p05,r50,49,494.00
5780,p05,r50,50,517.00
5781,p05,r50,51,540.00
5782,p05,r50,52,565.00
5783,p05,r50,53,591.00
5784,p05,r50,54,618.00
5785,p05,r50,55,646.00
5786,p05,r50,56,675.00
5787,p05,r50,57,705.00
5788,p05,r50,58,738.00
5789,p05,r50,59,754.00
5790,p05,r50,60,786.00
5791,p05,r50,61,813.00
5792,p05,r50,62,832.00
5793,p05,r50,63,855.00
5794,p05,r50,64,866.00
5795,p05,r50,65,866.00
5796,p05,r51,20,184.00
5797,p05,r51,21,290.00
5798,p05,r51,22,290.00
5799,p05,r51,23,290.00
5800,p05,r51,24,290.00
5801,p05,r51,25,292.00
5802,p05,r51,26,297.00
5803,p05,r51,27,304.00
5804,p05,r51,28,316.00
5805,p05,r51,29,325.00
5806,p05,r51,30,330.00
5807,p05,r51,31,337.00
5808,p05,r51,32,343.00
5809,p05,r51,33,348.00
5810,p05,r51,34,352.00
5811,p05,r51,35,355.00
5812,p05,r51,36,357.00
5813,p05,r51,37,359.00
5814,p05,r51,38,362.00
5815,p05,r51,39,366.00
5816,p05,r51,40,371.00
5817,p05,r51,41,378.00
5818,p05,r51,42,385.00
5819,p05,r51,43,394.00
5820,p05,r51,44,406.00
5821,p05,r51,45,419.00
5822,p05,r51,46,436.00
5823,p05,r51,47,454.00
5824,p05,r51,48,475.00
5825,p05,r51,49,495.00
5826,p05,r51,50,519.00
5827,p05,r51,51,542.00
5828,p05,r51,52,567.00
5829,p05,r51,53,592.00
5830,p05,r51,54,620.00
5831,p05,r51,55,647.00
5832,p05,r51,56,677.00
5833,p05,r51,57,708.00
5834,p05,r51,58,740.00
5835,p05,r51,59,756.00
5836,p05,r51,60,788.00
5837,p05,r51,61,816.00
5838,p05,r51,62,834.00
5839,p05,r51,63,857.00
5840,p05,r51,64,868
5841,p05,r51,65,868
5842,p05,r52,20,184.00
5843,p05,r52,21,290.00
5844,p05,r52,22,290.00
5845,p05,r52,23,290.00
5846,p05,r52,24,290.00
5847,p05,r52,25,292.00
5848,p05,r52,26,297.00
5849,p05,r52,27,304.00
5850,p05,r52,28,316.00
5851,p05,r52,29,325.00
5852,p05,r52,30,330.00
5853,p05,r52,31,337.00
5854,p05,r52,32,343.00
5855,p05,r52,33,348.00
5856,p05,r52,34,352.00
5857,p05,r52,35,355.00
5858,p05,r52,36,357.00
5859,p05,r52,37,359.00
5860,p05,r52,38,362.00
5861,p05,r52,39,366.00
5862,p05,r52,40,371.00
5863,p05,r52,41,378.00
5864,p05,r52,42,385.00
5865,p05,r52,43,394.00
5866,p05,r52,44,406.00
5867,p05,r52,45,419.00
5868,p05,r52,46,436.00
5869,p05,r52,47,454.00
5870,p05,r52,48,475.00
5871,p05,r52,49,495.00
5872,p05,r52,50,519.00
5873,p05,r52,51,542.00
5874,p05,r52,52,567.00
5875,p05,r52,53,592.00
5876,p05,r52,54,620.00
5877,p05,r52,55,647.00
5878,p05,r52,56,677.00
5879,p05,r52,57,708.00
5880,p05,r52,58,740.00
5881,p05,r52,59,756.00
5882,p05,r52,60,788.00
5883,p05,r52,61,816.00
5884,p05,r52,62,834.00
5885,p05,r52,63,857.00
5886,p05,r52,64,868.00
5887,p05,r52,65,868.00
5888,p05,r56,20,175.00
5889,p05,r56,21,276.00
5890,p05,r56,22,276.00
5891,p05,r56,23,276.00
5892,p05,r56,24,276.00
5893,p05,r56,25,277.00
5894,p05,r56,26,282.00
5895,p05,r56,27,289.00
5896,p05,r56,28,300.00
5897,p05,r56,29,309.00
5898,p05,r56,30,313.00
5899,p05,r56,31,320.00
5900,p05,r56,32,326.00
5901,p05,r56,33,330.00
5902,p05,r56,34,335.00
5903,p05,r56,35,337.00
5904,p05,r56,36,339.00
5905,p05,r56,37,341.00
5906,p05,r56,38,344.00
5907,p05,r56,39,348.00
5908,p05,r56,40,353.00
5909,p05,r56,41,359.00
5910,p05,r56,42,365.00
5911,p05,r56,43,374.00
5912,p05,r56,44,385.00
5913,p05,r56,45,398.00
5914,p05,r56,46,414.00
5915,p05,r56,47,431.00
5916,p05,r56,48,451.00
5917,p05,r56,49,471.00
5918,p05,r56,50,493.00
5919,p05,r56,51,514.00
5920,p05,r56,52,538.00
5921,p05,r56,53,563.00
5922,p05,r56,54,589.00
5923,p05,r56,55,615.00
5924,p05,r56,56,644.00
5925,p05,r56,57,672.00
5926,p05,r56,58,703.00
5927,p05,r56,59,718.00
5928,p05,r56,60,749.00
5929,p05,r56,61,775.00
5930,p05,r56,62,792.00
5931,p05,r56,63,814.00
5932,p05,r56,64,825.00
5933,p05,r56,65,825.00
5934,p05,r57,20,196.00
5935,p05,r57,21,309.00
5936,p05,r57,22,309.00
5937,p05,r57,23,309.00
5938,p05,r57,24,309.00
5939,p05,r57,25,310.00
5940,p05,r57,26,317.00
5941,p05,r57,27,324.00
5942,p05,r57,28,336.00
5943,p05,r57,29,346.00
5944,p05,r57,30,351.00
5945,p05,r57,31,358.00
5946,p05,r57,32,366.00
5947,p05,r57,33,370.00
5948,p05,r57,34,375.00
5949,p05,r57,35,378.00
5950,p05,r57,36,380.00
5951,p05,r57,37,383.00
5952,p05,r57,38,385.00
5953,p05,r57,39,390.00
5954,p05,r57,40,395.00
5955,p05,r57,41,403.00
5956,p05,r57,42,410.00
5957,p05,r57,43,420.00
5958,p05,r57,44,432.00
5959,p05,r57,45,447.00
5960,p05,r57,46,464.00
5961,p05,r57,47,483.00
5962,p05,r57,48,506.00
5963,p05,r57,49,528.00
5964,p05,r57,50,552.00
5965,p05,r57,51,577.00
5966,p05,r57,52,604.00
5967,p05,r57,53,631.00
5968,p05,r57,54,660.00
5969,p05,r57,55,690.00
5970,p05,r57,56,721.00
5971,p05,r57,57,754.00
5972,p05,r57,58,788.00
5973,p05,r57,59,805.00
5974,p05,r57,60,839.00
5975,p05,r57,61,869.00
5976,p05,r57,62,888.00
5977,p05,r57,63,913.00
5978,p05,r57,64,925.00
5979,p05,r57,65,925.00
5980,p05,r58,20,202.00
5981,p05,r58,21,317.00
5982,p05,r58,22,317.00
5983,p05,r58,23,317.00
5984,p05,r58,24,317.00
5985,p05,r58,25,319.00
5986,p05,r58,26,325.00
5987,p05,r58,27,333.00
5988,p05,r58,28,345.00
5989,p05,r58,29,355.00
5990,p05,r58,30,360.00
5991,p05,r58,31,368.00
5992,p05,r58,32,375.00
5993,p05,r58,33,380.00
5994,p05,r58,34,385.00
5995,p05,r58,35,388.00
5996,p05,r58,36,390.00
5997,p05,r58,37,393.00
5998,p05,r58,38,395.00
5999,p05,r58,39,401.00
6000,p05,r58,40,406.00
6001,p05,r58,41,413.00
6002,p05,r58,42,421.00
6003,p05,r58,43,431.00
6004,p05,r58,44,443.00
6005,p05,r58,45,458.00
6006,p05,r58,46,476.00
6007,p05,r58,47,496.00
6008,p05,r58,48,519.00
6009,p05,r58,49,541.00
6010,p05,r58,50,567.00
6011,p05,r58,51,592.00
6012,p05,r58,52,619.00
6013,p05,r58,53,647.00
6014,p05,r58,54,678.00
6015,p05,r58,55,708.00
6016,p05,r58,56,740.00
6017,p05,r58,57,773.00
6018,p05,r58,58,809.00
6019,p05,r58,59,826.00
6020,p05,r58,60,861.00
6021,p05,r58,61,892.00
6022,p05,r58,62,912.00
6023,p05,r58,63,937.00
6024,p05,r58,64,949.00
6025,p05,r58,65,949.00
6026,p05,r06,20,184.00
6027,p05,r06,21,289.00
6028,p05,r06,22,289.00
6029,p05,r06,23,289.00
6030,p05,r06,24,289.00
6031,p05,r06,25,291.00
6032,p05,r06,26,296.00
6033,p05,r06,27,303.00
6034,p05,r06,28,315.00
6035,p05,r06,29,324.00
6036,p05,r06,30,329.00
6037,p05,r06,31,336.00
6038,p05,r06,32,342.00
6039,p05,r06,33,347.00
6040,p05,r06,34,351.00
6041,p05,r06,35,354.00
6042,p05,r06,36,356.00
6043,p05,r06,37,358.00
6044,p05,r06,38,361.00
6045,p05,r06,39,365.00
6046,p05,r06,40,370.00
6047,p05,r06,41,377.00
6048,p05,r06,42,384.00
6049,p05,r06,43,393.00
6050,p05,r06,44,404.00
6051,p05,r06,45,418.00
6052,p05,r06,46,434.00
6053,p05,r06,47,452.00
6054,p05,r06,48,473.00
6055,p05,r06,49,494.00
6056,p05,r06,50,517.00
6057,p05,r06,51,540.00
6058,p05,r06,52,565.00
6059,p05,r06,53,591.00
6060,p05,r06,54,618.00
6061,p05,r06,55,646.00
6062,p05,r06,56,675.00
6063,p05,r06,57,705.00
6064,p05,r06,58,738.00
6065,p05,r06,59,754.00
6066,p05,r06,60,786.00
6067,p05,r06,61,813.00
6068,p05,r06,62,832.00
6069,p05,r06,63,855.00
6070,p05,r06,64,866.00
6071,p05,r06,65,866.00
6072,p05,r08,20,175.00
6073,p05,r08,21,276.00
6074,p05,r08,22,276.00
6075,p05,r08,23,276.00
6076,p05,r08,24,276.00
6077,p05,r08,25,277.00
6078,p05,r08,26,282.00
6079,p05,r08,27,289.00
6080,p05,r08,28,300.00
6081,p05,r08,29,309.00
6082,p05,r08,30,313.00
6083,p05,r08,31,320.00
6084,p05,r08,32,326.00
6085,p05,r08,33,330.00
6086,p05,r08,34,335.00
6087,p05,r08,35,337.00
6088,p05,r08,36,339.00
6089,p05,r08,37,341.00
6090,p05,r08,38,344.00
6091,p05,r08,39,348.00
6092,p05,r08,40,353.00
6093,p05,r08,41,359.00
6094,p05,r08,42,365.00
6095,p05,r08,43,374.00
6096,p05,r08,44,385.00
6097,p05,r08,45,398.00
6098,p05,r08,46,414.00
6099,p05,r08,47,431.00
6100,p05,r08,48,451.00
6101,p05,r08,49,471.00
6102,p05,r08,50,493.00
6103,p05,r08,51,514.00
6104,p05,r08,52,538.00
6105,p05,r08,53,563.00
6106,p05,r08,54,589.00
6107,p05,r08,55,615
6108,p05,r08,56,644.00
6109,p05,r08,57,672.00
6110,p05,r08,58,703.00
6111,p05,r08,59,718.00
6112,p05,r08,60,749.00
6113,p05,r08,61,775.00
6114,p05,r08,62,792.00
6115,p05,r08,63,814.00
6116,p05,r08,64,825.00
6117,p05,r08,65,825.00
6118,p06,r10,20,182.00
6119,p06,r10,21,286.00
6120,p06,r10,22,286.00
6121,p06,r10,23,286.00
6122,p06,r10,24,286.00
6123,p06,r10,25,287.00
6124,p06,r10,26,293.00
6125,p06,r10,27,300.00
6126,p06,r10,28,311.00
6127,p06,r10,29,320.00
6128,p06,r10,30,325.00
6129,p06,r10,31,332.00
6130,p06,r10,32,339.00
6131,p06,r10,33,343.00
6132,p06,r10,34,347.00
6133,p06,r10,35,350.00
6134,p06,r10,36,352.00
6135,p06,r10,37,354.00
6136,p06,r10,38,357.00
6137,p06,r10,39,361.00
6138,p06,r10,40,366.00
6139,p06,r10,41,373.00
6140,p06,r10,42,379.00
6141,p06,r10,43,388.00
6142,p06,r10,44,400.00
6143,p06,r10,45,413.00
6144,p06,r10,46,429.00
6145,p06,r10,47,447.00
6146,p06,r10,48,468.00
6147,p06,r10,49,488.00
6148,p06,r10,50,511.00
6149,p06,r10,51,534.00
6150,p06,r10,52,559.00
6151,p06,r10,53,584.00
6152,p06,r10,54,611.00
6153,p06,r10,55,638.00
6154,p06,r10,56,668.00
6155,p06,r10,57,697.00
6156,p06,r10,58,729.00
6157,p06,r10,59,745.00
6158,p06,r10,60,777.00
6159,p06,r10,61,804.00
6160,p06,r10,62,822.00
6161,p06,r10,63,845.00
6162,p06,r10,64,856.00
6163,p06,r10,65,856.00
6164,p06,r15,20,182.00
6165,p06,r15,21,286.00
6166,p06,r15,22,286.00
6167,p06,r15,23,286.00
6168,p06,r15,24,286.00
6169,p06,r15,25,287.00
6170,p06,r15,26,293.00
6171,p06,r15,27,300.00
6172,p06,r15,28,311.00
6173,p06,r15,29,320.00
6174,p06,r15,30,325.00
6175,p06,r15,31,332.00
6176,p06,r15,32,339.00
6177,p06,r15,33,343.00
6178,p06,r15,34,347.00
6179,p06,r15,35,350.00
6180,p06,r15,36,352.00
6181,p06,r15,37,354.00
6182,p06,r15,38,357.00
6183,p06,r15,39,361.00
6184,p06,r15,40,366.00
6185,p06,r15,41,373.00
6186,p06,r15,42,379.00
6187,p06,r15,43,388.00
6188,p06,r15,44,400.00
6189,p06,r15,45,413.00
6190,p06,r15,46,429.00
6191,p06,r15,47,447.00
6192,p06,r15,48,468.00
6193,p06,r15,49,488.00
6194,p06,r15,50,511.00
6195,p06,r15,51,534.00
6196,p06,r15,52,559.00
6197,p06,r15,53,584.00
6198,p06,r15,54,611.00
6199,p06,r15,55,638.00
6200,p06,r15,56,668.00
6201,p06,r15,57,697.00
6202,p06,r15,58,729.00
6203,p06,r15,59,745.00
6204,p06,r15,60,777.00
6205,p06,r15,61,804.00
6206,p06,r15,62,822.00
6207,p06,r15,63,845.00
6208,p06,r15,64,856.00
6209,p06,r15,65,856.00
6210,p06,r16,20,138.00
6211,p06,r16,21,218.00
6212,p06,r16,22,218.00
6213,p06,r16,23,218.00
6214,p06,r16,24,218.00
6215,p06,r16,25,218.00
6216,p06,r16,26,223.00
6217,p06,r16,27,228.00
6218,p06,r16,28,237.00
6219,p06,r16,29,243.00
6220,p06,r16,30,247.00
6221,p06,r16,31,252.00
6222,p06,r16,32,257.00
6223,p06,r16,33,261.00
6224,p06,r16,34,264.00
6225,p06,r16,35,266.00
6226,p06,r16,36,268.00
6227,p06,r16,37,269.00
6228,p06,r16,38,271.00
6229,p06,r16,39,275.00
6230,p06,r16,40,278.00
6231,p06,r16,41,283.00
6232,p06,r16,42,288.00
6233,p06,r16,43,295.00
6234,p06,r16,44,304.00
6235,p06,r16,45,314.00
6236,p06,r16,46,326.00
6237,p06,r16,47,340.00
6238,p06,r16,48,356.00
6239,p06,r16,49,371.00
6240,p06,r16,50,389.00
6241,p06,r16,51,406.00
6242,p06,r16,52,425.00
6243,p06,r16,53,444.00
6244,p06,r16,54,465.00
6245,p06,r16,55,485.00
6246,p06,r16,56,508.00
6247,p06,r16,57,530.00
6248,p06,r16,58,554.00
6249,p06,r16,59,566.00
6250,p06,r16,60,591.00
6251,p06,r16,61,611.00
6252,p06,r16,62,625.00
6253,p06,r16,63,642.00
6254,p06,r16,64,651.00
6255,p06,r16,65,651.00
6256,p06,r28,20,166.00
6257,p06,r28,21,262.00
6258,p06,r28,22,262.00
6259,p06,r28,23,262.00
6260,p06,r28,24,262.00
6261,p06,r28,25,263.00
6262,p06,r28,26,268.00
6263,p06,r28,27,274.00
6264,p06,r28,28,285.00
6265,p06,r28,29,293.00
6266,p06,r28,30,297.00
6267,p06,r28,31,303.00
6268,p06,r28,32,310.00
6269,p06,r28,33,314.00
6270,p06,r28,34,318.00
6271,p06,r28,35,320.00
6272,p06,r28,36,322.00
6273,p06,r28,37,324.00
6274,p06,r28,38,326.00
6275,p06,r28,39,330.00
6276,p06,r28,40,335.00
6277,p06,r28,41,341.00
6278,p06,r28,42,347.00
6279,p06,r28,43,355.00
6280,p06,r28,44,366.00
6281,p06,r28,45,378.00
6282,p06,r28,46,393.00
6283,p06,r28,47,409.00
6284,p06,r28,48,428.00
6285,p06,r28,49,447.00
6286,p06,r28,50,468.00
6287,p06,r28,51,488.00
6288,p06,r28,52,511.00
6289,p06,r28,53,534.00
6290,p06,r28,54,559.00
6291,p06,r28,55,584.00
6292,p06,r28,56,611.00
6293,p06,r28,57,638.00
6294,p06,r28,58,667.00
6295,p06,r28,59,682.00
6296,p06,r28,60,711.00
6297,p06,r28,61,736.00
6298,p06,r28,62,752.00
6299,p06,r28,63,773.00
6300,p06,r28,64,783.00
6301,p06,r28,65,783.00
6302,p06,r34,20,177.00
6303,p06,r34,21,279.00
6304,p06,r34,22,279.00
6305,p06,r34,23,279.00
6306,p06,r34,24,279.00
6307,p06,r34,25,280.00
6308,p06,r34,26,286.00
6309,p06,r34,27,292.00
6310,p06,r34,28,303.00
6311,p06,r34,29,312.00
6312,p06,r34,30,316.00
6313,p06,r34,31,323.00
6314,p06,r34,32,330.00
6315,p06,r34,33,334.00
6316,p06,r34,34,339.00
6317,p06,r34,35,341.00
6318,p06,r34,36,343.00
6319,p06,r34,37,345.00
6320,p06,r34,38,347.00
6321,p06,r34,39,352.00
6322,p06,r34,40,356.00
6323,p06,r34,41,363.00
6324,p06,r34,42,369.00
6325,p06,r34,43,378.00
6326,p06,r34,44,390.00
6327,p06,r34,45,403.00
6328,p06,r34,46,418.00
6329,p06,r34,47,436.00
6330,p06,r34,48,456.00
6331,p06,r34,49,476.00
6332,p06,r34,50,498.00
6333,p06,r34,51,520.00
6334,p06,r34,52,544.00
6335,p06,r34,53,569.00
6336,p06,r34,54,595.00
6337,p06,r34,55,622.00
6338,p06,r34,56,651.00
6339,p06,r34,57,680.00
6340,p06,r34,58,710.00
6341,p06,r34,59,726.00
6342,p06,r34,60,757.00
6343,p06,r34,61,784.00
6344,p06,r34,62,801.00
6345,p06,r34,63,823.00
6346,p06,r34,64,834.00
6347,p06,r34,65,834.00
6348,p06,r40,20,158.00
6349,p06,r40,21,249.00
6350,p06,r40,22,249.00
6351,p06,r40,23,249.00
6352,p06,r40,24,249.00
6353,p06,r40,25,250.00
6354,p06,r40,26,255.00
6355,p06,r40,27,261.00
6356,p06,r40,28,270.00
6357,p06,r40,29,278.00
6358,p06,r40,30,282.00
6359,p06,r40,31,288.00
6360,p06,r40,32,294.00
6361,p06,r40,33,298.00
6362,p06,r40,34,302.00
6363,p06,r40,35,304.00
6364,p06,r40,36,306.00
6365,p06,r40,37,308.00
6366,p06,r40,38,310.00
6367,p06,r40,39,314.00
6368,p06,r40,40,318.00
6369,p06,r40,41,324.00
6370,p06,r40,42,330.00
6371,p06,r40,43,338.00
6372,p06,r40,44,347.00
6373,p06,r40,45,359
6374,p06,r40,46,373.00
6375,p06,r40,47,389.00
6376,p06,r40,48,407.00
6377,p06,r40,49,424.00
6378,p06,r40,50,444.00
6379,p06,r40,51,464.00
6380,p06,r40,52,486.00
6381,p06,r40,53,507.00
6382,p06,r40,54,531.00
6383,p06,r40,55,555.00
6384,p06,r40,56,580.00
6385,p06,r40,57,606.00
6386,p06,r40,58,634.00
6387,p06,r40,59,647.00
6388,p06,r40,60,675.00
6389,p06,r40,61,699.00
6390,p06,r40,62,715.00
6391,p06,r40,63,734.00
6392,p06,r40,64,744.00
6393,p06,r40,65,744.00
6394,p06,r41,20,184.00
6395,p06,r41,21,289.00
6396,p06,r41,22,289.00
6397,p06,r41,23,289.00
6398,p06,r41,24,289.00
6399,p06,r41,25,290.00
6400,p06,r41,26,296.00
6401,p06,r41,27,303.00
6402,p06,r41,28,314.00
6403,p06,r41,29,324.00
6404,p06,r41,30,328.00
6405,p06,r41,31,335.00
6406,p06,r41,32,342.00
6407,p06,r41,33,347.00
6408,p06,r41,34,351.00
6409,p06,r41,35,354.00
6410,p06,r41,36,356.00
6411,p06,r41,37,358.00
6412,p06,r41,38,360.00
6413,p06,r41,39,365.00
6414,p06,r41,40,370.00
6415,p06,r41,41,377.00
6416,p06,r41,42,383.00
6417,p06,r41,43,393.00
6418,p06,r41,44,404.00
6419,p06,r41,45,418.00
6420,p06,r41,46,434.00
6421,p06,r41,47,452.00
6422,p06,r41,48,473.00
6423,p06,r41,49,494.00
6424,p06,r41,50,517.00
6425,p06,r41,51,540.00
6426,p06,r41,52,565.00
6427,p06,r41,53,590.00
6428,p06,r41,54,618.00
6429,p06,r41,55,645.00
6430,p06,r41,56,675.00
6431,p06,r41,57,705.00
6432,p06,r41,58,737.00
6433,p06,r41,59,753.00
6434,p06,r41,60,785.00
6435,p06,r41,61,813.00
6436,p06,r41,62,831.00
6437,p06,r41,63,854.00
6438,p06,r41,64,865.00
6439,p06,r41,65,865.00
6440,p06,r43,20,171.00
6441,p06,r43,21,269.00
6442,p06,r43,22,269.00
6443,p06,r43,23,269.00
6444,p06,r43,24,269.00
6445,p06,r43,25,270.00
6446,p06,r43,26,276.00
6447,p06,r43,27,282.00
6448,p06,r43,28,293.00
6449,p06,r43,29,301.00
6450,p06,r43,30,306.00
6451,p06,r43,31,312.00
6452,p06,r43,32,319.00
6453,p06,r43,33,323.00
6454,p06,r43,34,327.00
6455,p06,r43,35,329.00
6456,p06,r43,36,331.00
6457,p06,r43,37,334.00
6458,p06,r43,38,336.00
6459,p06,r43,39,340.00
6460,p06,r43,40,344.00
6461,p06,r43,41,351.00
6462,p06,r43,42,357.00
6463,p06,r43,43,366.00
6464,p06,r43,44,376.00
6465,p06,r43,45,389.00
6466,p06,r43,46,404.00
6467,p06,r43,47,421.00
6468,p06,r43,48,440.00
6469,p06,r43,49,460.00
6470,p06,r43,50,481.00
6471,p06,r43,51,502.00
6472,p06,r43,52,526.00
